age,attrition,business_travel,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager
34,False,Travel_Rarely,Sales,8,2,Technical Degree,1823,2,Male,4,2,Sales Executive,3,Unknown,6799.0,22128,1,False,21,4,3,10,5,3,10,8,4,8.0
58,False,Non_Travel,Sales,2,3,Medical,1824,2,Male,3,4,Manager,2,Divorced,16291.0,22577,4,False,22,4,4,37,0,2,16,9,14,14.0
35,False,Travel_Rarely,Research & Development,23,4,Medical,1826,2,Male,1,1,Laboratory Technician,3,Married,2705.0,9696,0,False,16,3,2,6,2,4,5,4,0,3.0
47,False,Travel_Rarely,Research & Development,4,3,Life Sciences,1827,3,Female,2,3,Manufacturing Director,2,Divorced,10333.0,19271,8,True,12,3,3,28,4,3,22,11,14,10.0
40,False,Travel_Rarely,Research & Development,12,3,Life Sciences,1829,2,Female,3,2,Healthcare Representative,1,Divorced,4448.0,10748,2,False,12,3,2,15,3,3,7,4,7,7.0
54,False,Travel_Rarely,Research & Development,7,4,Medical,1830,4,Female,3,2,Research Scientist,4,Married,6854.0,15696,4,False,15,3,2,14,2,2,7,1,1,7.0
31,False,Travel_Frequently,Sales,7,4,Marketing,1833,1,Female,3,3,Sales Executive,1,Married,9637.0,8277,2,False,14,3,4,9,3,3,3,2,2,2.0
28,False,Travel_Rarely,Research & Development,1,3,Medical,1834,3,Female,3,1,Research Scientist,1,Married,3591.0,12719,1,False,25,4,3,3,3,3,3,2,1,2.0
38,False,Travel_Rarely,Sales,2,4,Marketing,1835,2,Female,1,2,Sales Representative,4,Married,5405.0,4244,2,True,20,4,1,20,4,2,4,2,0,3.0
26,False,Travel_Rarely,Sales,10,3,Medical,1836,3,Male,3,2,Sales Executive,4,Single,4684.0,9125,1,False,13,3,1,5,4,3,5,3,1,2.0
58,False,Travel_Frequently,Research & Development,15,4,Life Sciences,1837,1,Male,3,4,Research Director,3,Married,15787.0,21624,2,True,14,3,2,23,3,3,2,2,2,2.0
18,False,Non_Travel,Research & Development,14,3,Medical,1839,2,Female,3,1,Research Scientist,3,Single,1514.0,8018,1,False,16,3,3,0,4,1,0,0,0,0.0
45,False,Non_Travel,Sales,2,4,Life Sciences,1845,3,Female,3,2,Sales Executive,3,Married,5154.0,19665,4,False,22,4,2,10,3,4,8,7,5,3.0
36,False,Travel_Rarely,Research & Development,2,4,Other,1847,4,Female,3,2,Research Scientist,2,Married,6962.0,19573,4,True,22,4,4,15,2,3,1,0,0,0.0
37,False,Travel_Frequently,Sales,2,4,Life Sciences,1849,1,Male,3,2,Sales Executive,4,Married,5675.0,19246,1,False,20,4,3,7,5,3,7,7,7,7.0
27,False,Travel_Frequently,Research & Development,5,2,Life Sciences,1850,4,Female,3,1,Laboratory Technician,4,Single,2379.0,19826,0,True,14,3,3,6,3,2,5,4,0,3.0
29,False,Travel_Frequently,Research & Development,20,1,Medical,1852,4,Male,3,1,Laboratory Technician,4,Married,3812.0,7003,1,False,13,3,2,11,3,4,11,8,3,3.0
32,False,Travel_Frequently,Sales,10,4,Marketing,1853,4,Male,3,2,Sales Executive,4,Single,4648.0,26075,8,False,13,3,3,4,2,4,0,0,0,0.0
42,False,Non_Travel,Research & Development,10,4,Technical Degree,1854,3,Male,3,1,Research Scientist,3,Unknown,2936.0,6161,3,False,22,4,2,10,1,2,6,3,3,3.0
47,False,Travel_Rarely,Research & Development,9,4,Unknown,1856,2,Female,3,1,Laboratory Technician,3,Single,2105.0,5411,4,False,12,3,3,7,2,3,2,2,2,0.0
46,False,Travel_Rarely,Research & Development,2,2,Life Sciences,1857,4,Male,3,3,Manufacturing Director,4,Divorced,8578.0,19989,3,False,14,3,3,12,4,2,9,8,4,7.0
28,False,Non_Travel,Human Resources,1,2,Life Sciences,1858,3,Male,3,1,Human Resources,4,Divorced,2706.0,10494,1,False,15,3,2,3,2,3,3,2,2,3.0
29,False,Travel_Rarely,Research & Development,29,1,Life Sciences,1859,4,Male,1,2,Healthcare Representative,3,Divorced,6384.0,21143,8,False,17,3,4,11,3,3,7,0,1,6.0
37,False,Travel_Rarely,Research & Development,8,3,Life Sciences,1860,4,Male,3,1,Laboratory Technician,3,Unknown,3968.0,13624,4,False,13,3,4,8,3,3,0,0,0,0.0
46,False,Travel_Rarely,Sales,3,3,Technical Degree,1863,1,Female,4,4,Sales Executive,1,Divorced,13225.0,7739,2,False,12,3,4,25,5,3,19,17,2,8.0
27,False,Travel_Rarely,Sales,23,1,Medical,1864,2,Female,2,2,Sales Representative,3,Married,3540.0,7018,1,False,21,4,4,9,5,3,9,8,5,8.0
29,False,Travel_Rarely,Human Resources,6,1,Medical,1865,4,Male,2,1,Human Resources,2,Married,2804.0,15434,1,False,11,3,4,1,3,3,1,0,0,0.0
43,False,Travel_Rarely,Research & Development,6,3,Medical,1866,1,Female,2,5,Manager,3,Unknown,19392.0,22539,7,False,13,3,4,21,2,3,16,12,6,3.0
48,False,Travel_Rarely,Research & Development,10,3,Life Sciences,1867,4,Male,2,5,Research Director,2,Married,19665.0,13583,4,False,12,3,4,29,3,3,22,10,12,9.0
27,False,Travel_Frequently,Research & Development,15,3,Life Sciences,1870,4,Female,2,1,Research Scientist,1,Married,4774.0,23844,0,False,19,3,4,8,2,2,7,6,7,3.0
39,False,Travel_Rarely,Research & Development,19,4,Other,1871,4,Male,3,2,Research Scientist,4,Unknown,3902.0,5141,8,False,14,3,2,7,2,3,2,2,2,2.0
55,False,Travel_Rarely,Research & Development,2,4,Technical Degree,1873,2,Male,2,1,Research Scientist,4,Married,2662.0,7975,8,False,20,4,2,19,2,4,5,2,0,4.0
28,False,Travel_Rarely,Sales,3,3,Medical,1875,2,Female,3,1,Sales Representative,2,Married,2856.0,3692,1,False,19,3,4,1,3,3,1,0,0,3.0
36,False,Travel_Rarely,Sales,10,4,Technical Degree,1880,2,Female,2,2,Sales Executive,3,Married,5673.0,6060,1,True,13,3,1,10,4,3,10,9,1,7.0
31,False,Travel_Rarely,Research & Development,20,3,Life Sciences,1881,2,Male,3,2,Laboratory Technician,3,Divorced,4197.0,18624,1,False,11,3,1,10,2,3,10,8,0,2.0
34,False,Travel_Rarely,Sales,4,3,Life Sciences,1882,3,Male,3,3,Sales Executive,4,Married,9713.0,24444,2,True,13,3,4,9,3,3,5,3,1,0.0
29,False,Travel_Rarely,Research & Development,7,3,Life Sciences,1883,4,Male,3,1,Laboratory Technician,1,Single,2062.0,19384,3,False,14,3,2,11,3,3,3,2,1,2.0
37,False,Travel_Rarely,Research & Development,7,4,Medical,1885,4,Male,3,2,Research Scientist,1,Married,4284.0,13588,5,True,22,4,3,16,2,3,5,3,0,4.0
37,False,Travel_Rarely,Research & Development,16,2,Other,1886,4,Female,2,2,Manufacturing Director,2,Married,4788.0,25388,0,True,11,3,4,4,2,3,3,2,0,2.0
45,False,Travel_Rarely,Research & Development,25,2,Life Sciences,1888,2,Female,2,2,Manufacturing Director,4,Married,5906.0,23888,0,False,13,3,4,10,2,2,9,8,3,3.0
36,False,Travel_Frequently,Human Resources,2,1,Human Resources,1890,2,Male,2,2,Human Resources,4,Single,3886.0,4223,1,False,21,4,4,10,2,2,10,1,0,8.0
40,False,Travel_Rarely,Research & Development,1,4,Life Sciences,1892,1,Male,3,4,Manager,1,Unknown,16823.0,18991,2,False,11,3,1,22,3,3,19,7,11,3.0
26,False,Travel_Rarely,Research & Development,1,2,Life Sciences,1893,2,Female,2,1,Research Scientist,3,Unknown,2933.0,14908,1,True,13,3,3,1,3,2,1,0,1,0.0
27,False,Travel_Rarely,Sales,2,2,Unknown,1898,1,Female,4,2,Sales Executive,3,Single,6500.0,26997,0,False,14,3,2,9,5,2,8,7,0,7.0
48,False,Travel_Frequently,Research & Development,22,3,Medical,1900,4,Female,3,4,Manager,4,Divorced,17174.0,2437,3,False,11,3,2,24,3,3,22,17,4,7.0
44,False,Travel_Rarely,Research & Development,1,4,Life Sciences,1903,2,Male,4,2,Healthcare Representative,1,Married,5033.0,9364,2,False,15,3,4,10,5,3,2,0,2,2.0
36,False,Travel_Rarely,Sales,17,2,Marketing,1908,3,Male,2,2,Sales Executive,2,Married,5507.0,16822,2,False,16,3,3,12,1,1,4,2,1,3.0
41,False,Travel_Rarely,Sales,8,3,Marketing,1909,3,Female,3,2,Sales Executive,2,Unknown,4393.0,26841,5,False,21,4,3,14,3,3,5,4,1,4.0
42,False,Travel_Rarely,Research & Development,6,3,Medical,1911,3,Male,3,3,Research Director,1,Unknown,13348.0,14842,9,False,13,3,2,18,3,4,13,7,5,7.0
31,False,Travel_Rarely,Sales,10,2,Medical,1912,3,Female,3,2,Sales Executive,4,Divorced,6583.0,20115,2,True,11,3,4,8,2,3,5,2,1,4.0
34,False,Travel_Rarely,Sales,3,1,Medical,1915,4,Female,2,2,Sales Executive,3,Married,8103.0,16495,3,True,12,3,3,9,3,2,4,2,0,1.0
31,False,Travel_Rarely,Research & Development,4,3,Medical,1916,1,Female,4,1,Laboratory Technician,3,Divorced,3978.0,16031,8,False,12,3,2,4,0,2,2,2,2,2.0
26,False,Travel_Frequently,Research & Development,6,3,Unknown,1918,3,Male,4,1,Laboratory Technician,4,Married,2544.0,7102,0,False,18,3,1,8,3,3,7,7,7,7.0
45,False,Travel_Frequently,Research & Development,1,4,Medical,1922,2,Male,3,2,Healthcare Representative,3,Single,5399.0,14511,4,False,12,3,3,12,3,3,4,2,0,3.0
33,False,Travel_Rarely,Sales,10,4,Marketing,1924,2,Male,3,2,Sales Executive,3,Single,5487.0,10410,1,False,14,3,2,10,2,2,10,4,0,9.0
28,False,Travel_Frequently,Sales,1,2,Life Sciences,1927,3,Male,2,2,Sales Executive,4,Unknown,6834.0,19255,1,True,12,3,3,7,2,3,7,7,0,7.0
39,False,Non_Travel,Sales,21,4,Life Sciences,1929,1,Female,1,2,Sales Executive,3,Married,5736.0,3987,6,False,19,3,3,10,1,3,3,2,1,2.0
27,False,Travel_Rarely,Research & Development,2,4,Technical Degree,1931,2,Male,3,1,Research Scientist,2,Married,2226.0,6073,1,False,11,3,3,6,3,2,5,3,1,2.0
34,False,Travel_Frequently,Research & Development,22,4,Other,1932,3,Male,2,2,Research Scientist,4,Married,5747.0,26496,1,True,15,3,2,16,3,3,15,10,6,11.0
47,False,Non_Travel,Research & Development,14,4,Technical Degree,1934,3,Male,3,2,Research Scientist,2,Married,5467.0,2125,8,False,18,3,3,16,4,4,8,7,1,3.0
56,False,Travel_Rarely,Sales,11,5,Unknown,1935,4,Female,2,2,Sales Executive,1,Married,5380.0,20328,4,False,16,3,3,6,3,3,0,0,0,0.0
39,False,Travel_Rarely,Research & Development,9,2,Medical,1936,1,Male,3,2,Manufacturing Director,1,Married,5151.0,12315,1,False,25,4,4,10,3,3,10,0,7,9.0
38,False,Travel_Frequently,Research & Development,8,3,Medical,1937,4,Female,2,2,Research Scientist,2,Divorced,2133.0,18115,1,True,16,3,3,20,3,3,20,11,0,7.0
37,False,Travel_Rarely,Sales,21,3,Life Sciences,1938,4,Female,3,4,Manager,4,Married,17875.0,11761,4,True,13,3,3,29,2,2,1,0,0,0.0
38,False,Travel_Rarely,Research & Development,9,2,Life Sciences,1940,2,Male,3,1,Research Scientist,4,Divorced,4771.0,14293,2,False,19,3,4,10,0,4,5,2,0,3.0
49,False,Travel_Frequently,Research & Development,2,1,Life Sciences,1941,2,Male,3,5,Research Director,4,Married,19161.0,13738,3,False,15,3,4,28,3,3,5,4,4,3.0
42,False,Travel_Rarely,Sales,12,4,Marketing,1943,2,Male,3,2,Sales Executive,4,Divorced,5087.0,2900,3,True,12,3,3,14,4,3,0,0,0,0.0
35,False,Travel_Rarely,Sales,18,4,Medical,1945,2,Male,3,2,Sales Executive,1,Married,5561.0,15975,0,False,16,3,4,6,2,1,5,3,0,4.0
28,False,Non_Travel,Research & Development,16,3,Medical,1947,3,Male,3,1,Research Scientist,3,Single,2144.0,2122,1,False,14,3,3,5,3,2,5,3,1,4.0
31,False,Non_Travel,Research & Development,3,2,Medical,1948,3,Male,3,1,Research Scientist,1,Divorced,3065.0,3995,1,True,13,3,4,4,3,4,4,2,2,3.0
36,False,Non_Travel,Research & Development,9,4,Life Sciences,1949,1,Male,4,1,Laboratory Technician,2,Married,2810.0,9238,1,False,22,4,2,5,3,3,5,4,0,2.0
34,False,Travel_Rarely,Sales,1,3,Marketing,1950,1,Male,3,3,Sales Executive,4,Single,9888.0,6770,1,False,21,4,1,14,3,2,14,8,2,1.0
34,False,Travel_Rarely,Sales,13,4,Medical,1951,4,Male,3,3,Sales Executive,3,Divorced,8628.0,22914,1,False,18,3,3,9,2,2,8,7,1,3.0
26,False,Travel_Rarely,Research & Development,1,3,Medical,1952,3,Male,3,1,Laboratory Technician,1,Unknown,2867.0,20006,0,False,13,3,4,8,6,2,7,7,7,6.0
29,False,Travel_Rarely,Research & Development,1,3,Life Sciences,1954,1,Male,3,2,Healthcare Representative,3,Married,5373.0,6225,0,False,12,3,1,6,5,2,5,3,0,2.0
32,False,Non_Travel,Research & Development,15,4,Medical,1955,3,Female,3,2,Healthcare Representative,4,Divorced,6667.0,16542,5,False,18,3,2,9,6,3,5,1,1,3.0
31,False,Travel_Frequently,Research & Development,1,3,Life Sciences,1956,4,Male,1,2,Research Scientist,1,Married,5003.0,5771,1,False,21,4,2,10,6,3,10,8,8,3.0
38,False,Travel_Rarely,Sales,1,3,Life Sciences,1961,1,Male,2,1,Sales Representative,1,Single,2858.0,11473,4,False,14,3,1,20,3,2,1,0,0,0.0
35,False,Travel_Rarely,Sales,7,4,Life Sciences,1962,3,Female,3,2,Sales Executive,4,Married,5204.0,13586,1,True,11,3,4,10,2,3,10,8,0,9.0
27,False,Travel_Rarely,Sales,9,3,Marketing,1965,4,Male,3,2,Sales Executive,4,Single,4105.0,5099,1,False,14,3,1,7,5,3,7,7,0,7.0
32,False,Travel_Rarely,Research & Development,5,4,Unknown,1966,4,Male,2,2,Manufacturing Director,4,Single,9679.0,10138,8,False,24,4,2,8,1,3,1,0,0,0.0
54,False,Travel_Rarely,Research & Development,9,2,Life Sciences,1969,1,Female,3,2,Research Scientist,3,Married,2897.0,22474,3,False,11,3,3,9,6,2,4,3,2,3.0
33,False,Travel_Frequently,Research & Development,7,2,Life Sciences,1970,4,Male,3,2,Healthcare Representative,3,Divorced,5968.0,18079,1,False,20,4,3,9,2,3,9,7,2,3.0
43,False,Travel_Rarely,Research & Development,11,3,Life Sciences,1971,1,Male,3,3,Healthcare Representative,3,Married,7510.0,16873,1,False,17,3,2,10,1,3,10,9,0,9.0
37,False,Travel_Frequently,Human Resources,1,4,Other,1972,4,Male,3,1,Human Resources,2,Married,2991.0,5224,0,True,11,3,2,7,2,3,6,2,1,2.0
55,False,Travel_Rarely,Human Resources,26,4,Human Resources,1973,3,Male,4,5,Manager,2,Married,19636.0,25811,4,True,18,3,1,35,0,3,10,9,1,4.0
31,False,Travel_Rarely,Research & Development,2,1,Medical,1974,4,Female,1,1,Laboratory Technician,4,Unknown,1129.0,17536,1,True,11,3,3,1,4,3,1,0,0,0.0
39,False,Travel_Rarely,Sales,15,4,Marketing,1975,2,Male,3,4,Sales Executive,1,Single,13341.0,25098,0,False,12,3,1,21,3,3,20,8,11,10.0
42,False,Non_Travel,Research & Development,23,2,Life Sciences,1976,4,Male,2,2,Research Scientist,3,Single,4332.0,14811,1,False,12,3,4,20,2,3,20,9,3,7.0
31,False,Non_Travel,Research & Development,10,3,Medical,1979,3,Female,3,3,Research Director,3,Married,11031.0,26862,4,False,20,4,3,13,2,4,11,7,4,8.0
54,False,Travel_Rarely,Research & Development,10,3,Medical,1980,3,Female,3,2,Manufacturing Director,1,Single,4440.0,25198,6,True,19,3,4,9,3,3,5,2,1,3.0
24,False,Travel_Rarely,Research & Development,1,2,Life Sciences,1981,2,Male,2,2,Healthcare Representative,3,Single,4617.0,14120,1,False,12,3,2,4,2,2,4,3,1,2.0
23,False,Travel_Rarely,Research & Development,12,2,Other,1982,4,Male,3,1,Laboratory Technician,4,Single,2647.0,13672,1,False,13,3,3,5,6,4,5,2,1,4.0
40,False,Travel_Frequently,Research & Development,11,3,Technical Degree,1985,4,Female,3,2,Laboratory Technician,3,Married,6323.0,26849,1,False,11,3,1,10,2,4,10,9,9,4.0
40,False,Travel_Rarely,Sales,2,2,Marketing,1986,2,Female,3,2,Sales Executive,2,Married,5677.0,4258,3,False,14,3,3,15,4,3,11,8,5,10.0
25,False,Travel_Rarely,Human Resources,2,3,Human Resources,1987,3,Female,3,1,Human Resources,2,Unknown,2187.0,19655,4,False,14,3,3,6,3,3,2,0,1,2.0
30,False,Travel_Rarely,Research & Development,1,2,Medical,1989,4,Male,3,1,Laboratory Technician,2,Married,3748.0,4077,1,False,13,3,3,12,6,2,12,8,1,7.0
37,False,Travel_Rarely,Research & Development,2,1,Other,1992,4,Male,3,1,Laboratory Technician,3,Divorced,3977.0,7298,6,True,19,3,3,7,2,2,2,2,0,2.0
47,False,Travel_Rarely,Research & Development,25,3,Medical,1993,1,Male,3,3,Healthcare Representative,3,Single,8633.0,13084,2,False,23,4,2,25,3,3,17,14,12,11.0
33,False,Non_Travel,Research & Development,1,2,Medical,1994,2,Male,2,1,Laboratory Technician,3,Divorced,2008.0,20439,1,False,12,3,3,1,2,2,1,1,0,0.0
38,False,Travel_Rarely,Sales,1,4,Life Sciences,1995,4,Male,3,2,Sales Executive,2,Married,4440.0,7636,0,False,15,3,1,16,3,3,15,13,5,8.0
31,False,Travel_Rarely,Sales,2,2,Life Sciences,1996,1,Male,3,1,Sales Representative,3,Unknown,3067.0,6393,0,False,19,3,3,3,1,3,2,2,1,3.0
38,False,Travel_Frequently,Research & Development,6,4,Life Sciences,1997,1,Male,2,2,Manufacturing Director,3,Married,5321.0,14284,2,False,11,3,4,10,1,3,8,3,7,7.0
42,False,Travel_Rarely,Research & Development,18,4,Life Sciences,1998,4,Male,3,2,Research Scientist,1,Divorced,5410.0,11189,6,True,17,3,3,9,3,2,4,3,1,2.0
41,False,Travel_Rarely,Research & Development,1,3,Life Sciences,1999,4,Male,3,1,Research Scientist,4,Married,2782.0,21412,3,False,22,4,1,12,3,3,5,3,1,0.0
47,False,Non_Travel,Research & Development,1,1,Medical,2000,3,Female,3,3,Research Director,2,Married,11957.0,17231,0,False,18,3,1,14,3,1,13,8,5,12.0
37,False,Travel_Rarely,Research & Development,11,4,Medical,2003,4,Male,3,1,Laboratory Technician,3,Married,2660.0,20232,7,True,11,3,3,5,3,3,2,2,2,2.0
22,False,Travel_Rarely,Research & Development,1,2,Life Sciences,2007,4,Male,3,1,Research Scientist,3,Single,3375.0,17624,0,False,12,3,4,4,3,4,3,2,1,2.0
35,False,Travel_Rarely,Research & Development,9,4,Medical,2008,2,Male,3,2,Research Scientist,3,Single,5098.0,18698,1,False,19,3,2,10,5,3,10,7,0,8.0
33,False,Travel_Rarely,Research & Development,15,2,Medical,2009,2,Female,3,2,Healthcare Representative,4,Married,4878.0,21653,0,True,13,3,1,10,6,3,9,7,8,1.0
32,False,Travel_Rarely,Research & Development,29,4,Life Sciences,2010,3,Female,2,1,Laboratory Technician,2,Single,2837.0,15919,1,False,13,3,3,6,3,3,6,2,4,3.0
40,False,Travel_Rarely,Research & Development,1,4,Life Sciences,2012,1,Male,3,1,Laboratory Technician,4,Married,2406.0,4060,8,False,19,3,3,8,3,2,1,0,0,0.0
32,False,Travel_Rarely,Sales,1,4,Medical,2013,2,Male,2,1,Sales Representative,2,Married,2269.0,18024,0,False,14,3,2,3,2,3,2,2,2,2.0
39,False,Travel_Rarely,Research & Development,24,1,Life Sciences,2014,1,Male,3,2,Research Scientist,4,Single,4108.0,5340,7,False,13,3,1,18,2,3,7,7,1,7.0
38,False,Travel_Rarely,Research & Development,10,3,Medical,2015,2,Female,1,3,Research Director,3,Married,13206.0,3376,3,False,12,3,1,20,3,3,18,16,1,11.0
32,False,Travel_Rarely,Sales,1,4,Marketing,2016,3,Female,3,3,Sales Executive,4,Married,10422.0,24032,1,False,19,3,3,14,3,3,14,10,5,7.0
37,False,Travel_Rarely,Research & Development,10,3,Life Sciences,2017,3,Female,4,3,Research Director,4,Married,13744.0,15471,1,True,25,4,1,16,2,3,16,11,6,8.0
25,False,Travel_Rarely,Sales,8,2,Other,2018,1,Female,3,2,Sales Executive,3,Divorced,4907.0,13684,0,True,22,4,2,6,3,2,5,3,0,4.0
52,False,Non_Travel,Sales,29,4,Life Sciences,2019,1,Male,3,1,Sales Representative,4,Unknown,3482.0,19788,2,False,15,3,2,16,3,2,9,8,0,0.0
44,False,Travel_Rarely,Research & Development,1,3,Medical,2020,2,Male,3,1,Research Scientist,4,Unknown,2436.0,13422,6,True,12,3,3,6,2,3,4,3,1,2.0
21,False,Travel_Rarely,Sales,5,1,Medical,2021,3,Male,3,1,Sales Representative,1,Single,2380.0,25479,1,True,11,3,4,2,6,3,2,2,1,2.0
39,False,Non_Travel,Research & Development,9,3,Life Sciences,2022,4,Male,3,5,Manager,4,Single,19431.0,15302,2,False,13,3,3,21,3,2,6,0,1,3.0
36,False,Travel_Rarely,Sales,3,3,Medical,2024,1,Female,2,3,Sales Executive,4,Married,7644.0,12695,0,False,19,3,3,10,2,3,9,7,3,4.0
36,False,Travel_Frequently,Research & Development,4,2,Life Sciences,2025,4,Female,3,2,Manufacturing Director,2,Divorced,5131.0,9192,7,False,13,3,2,18,3,3,4,2,0,2.0
56,False,Non_Travel,Research & Development,1,4,Life Sciences,2026,3,Male,3,2,Healthcare Representative,3,Divorced,6306.0,26236,1,False,21,4,1,13,2,2,13,12,1,9.0
37,False,Travel_Rarely,Research & Development,2,3,Life Sciences,2031,1,Male,3,5,Manager,3,Married,18880.0,17312,5,False,11,3,1,24,2,2,22,6,4,14.0
41,False,Travel_Rarely,Research & Development,28,4,Life Sciences,2034,1,Female,2,4,Manufacturing Director,2,Married,13570.0,5640,0,False,23,4,3,21,3,3,20,7,0,3.0
34,False,Travel_Rarely,Sales,28,3,Marketing,2035,4,Female,2,2,Sales Executive,3,Married,6712.0,8978,1,False,21,4,4,8,2,3,8,7,1,7.0
36,False,Non_Travel,Sales,15,4,Marketing,2036,4,Male,1,2,Sales Executive,4,Divorced,5406.0,10436,1,False,24,4,1,15,3,2,15,12,11,11.0
41,False,Travel_Rarely,Sales,3,3,Life Sciences,2037,3,Male,2,2,Sales Executive,2,Divorced,8938.0,12227,2,False,11,3,3,14,5,3,5,4,0,4.0
32,False,Travel_Rarely,Research & Development,2,3,Technical Degree,2038,4,Male,3,1,Research Scientist,1,Single,2439.0,11288,1,False,14,3,4,4,4,3,4,2,1,2.0
35,False,Travel_Rarely,Human Resources,26,4,Life Sciences,2040,3,Female,3,3,Human Resources,4,Single,8837.0,16642,1,True,16,3,3,9,2,3,9,0,1,7.0
38,False,Travel_Rarely,Sales,10,2,Life Sciences,2041,1,Female,3,2,Sales Executive,4,Married,5343.0,5982,1,False,11,3,3,10,1,3,10,7,1,3.0
36,False,Travel_Rarely,Sales,11,4,Marketing,2045,2,Female,2,2,Sales Executive,4,Married,6652.0,14369,4,False,13,3,1,8,2,2,6,3,0,0.0
45,False,Travel_Rarely,Sales,20,3,Life Sciences,2046,4,Female,3,2,Sales Executive,3,Single,4850.0,23333,8,False,15,3,3,8,3,3,5,3,0,1.0
37,False,Travel_Rarely,Research & Development,2,4,Life Sciences,2048,3,Male,2,1,Research Scientist,3,Single,2809.0,2725,2,False,14,3,4,8,2,3,2,2,2,3.0
35,False,Travel_Frequently,Research & Development,18,4,Life Sciences,2049,3,Male,3,2,Healthcare Representative,3,Married,5689.0,24594,1,True,14,3,4,10,2,4,10,2,0,2.0
40,False,Travel_Rarely,Research & Development,2,4,Medical,2051,3,Female,3,1,Research Scientist,3,Married,2001.0,12549,2,False,14,3,2,20,2,3,5,3,0,3.0
35,False,Travel_Rarely,Research & Development,1,4,Life Sciences,2052,3,Female,1,1,Research Scientist,4,Married,2977.0,8952,1,False,12,3,4,4,3,3,4,3,1,1.0
29,False,Travel_Rarely,Research & Development,13,2,Other,2053,4,Male,2,2,Laboratory Technician,2,Married,4025.0,23679,4,True,13,3,1,10,2,3,4,3,0,3.0
29,False,Travel_Rarely,Research & Development,28,4,Medical,2054,4,Female,2,1,Research Scientist,1,Single,3785.0,8489,1,False,14,3,2,5,3,1,5,4,0,4.0
39,False,Travel_Rarely,Sales,24,1,Marketing,2056,2,Female,2,4,Sales Executive,4,Married,12031.0,8828,0,False,11,3,1,21,2,2,20,9,9,6.0
31,False,Travel_Rarely,Research & Development,5,3,Medical,2057,2,Male,3,2,Manufacturing Director,1,Single,9936.0,3787,0,False,19,3,2,10,2,3,9,4,1,7.0
26,False,Travel_Rarely,Sales,5,3,Other,2060,4,Female,2,1,Sales Representative,3,Unknown,2966.0,21378,0,False,18,3,4,5,2,3,4,2,0,0.0
36,False,Travel_Frequently,Research & Development,23,2,Medical,2061,3,Male,4,2,Laboratory Technician,4,Married,2571.0,12290,4,False,17,3,3,17,3,3,5,2,0,3.0
39,False,Travel_Rarely,Research & Development,6,1,Medical,2062,4,Male,2,3,Healthcare Representative,1,Married,9991.0,21457,4,False,15,3,1,9,5,3,7,7,1,7.0
27,False,Travel_Rarely,Research & Development,4,3,Life Sciences,2064,2,Male,4,2,Manufacturing Director,2,Married,6142.0,5174,1,True,20,4,2,6,0,3,6,2,0,3.0
